Column1;Column2;Column3;;5;30
3,1;5;-4,4824219;;;
3,1;5;-4,4824219;;;
3,1;5;-4,4824219;;;
3,1;5;-4,4824219;;;
3,1;5;-4,4824219;;;
3,1;5;-4,4824219;;;
3,11;5;-4,4824219;;;
3,11;5;-4,4824219;;;
3,11;5;-4,4824219;;;
3,11;5;-4,4824219;;;
3,11;5;-4,4824219;;;
3,12;5;-4,4824219;;;
3,12;5;-4,4824219;;;
3,12;5;-4,4824219;;;
3,12;5;-4,4824219;;;
3,12;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,13;5;-4,4824219;;;
3,14;5;-4,4824219;;;
3,14;5;-4,4824219;;;
3,14;5;-4,4824219;;;
3,14;5;-4,4824219;;;
3,14;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,15;5;-4,4824219;;;
3,16;5;-4,4824219;;;
3,16;5;-4,4824219;;;
3,16;5;-4,4824219;;;
3,16;5;-4,4824219;;;
3,16;5;-4,4824219;;;
3,17;5;-4,4824219;;;
3,17;5;-4,4824219;;;
3,17;5;-4,4824219;;;
3,17;5;-4,4824219;;;
3,17;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,18;5;-4,4824219;;;
3,19;5;-4,4824219;;;
3,19;5;-4,4824219;;;
3,19;5;-4,4824219;;;
3,19;5;-4,4824219;;;
3,19;5;-4,4824219;;;
3,2;5;-4,4824219;;;
3,2;5;-4,4824219;;;
3,2;5;-4,4824219;;;
3,2;5;-4,4824219;;;
3,2;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,21;5;-4,4824219;;;
3,22;5;-4,4824219;;;
3,22;5;-4,4824219;;;
3,22;5;-4,4824219;;;
3,22;5;-4,4824219;;;
3,22;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,23;5;-4,4824219;;;
3,24;5;-4,4824219;;;
3,24;5;-4,4824219;;;
3,24;5;-4,4824219;;;
3,24;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,25;5;-4,4824219;;;
3,26;5;-4,4824219;;;
3,26;5;-4,4824219;;;
3,26;5;-4,4824219;;;
3,26;5;-4,4824219;;;
3,26;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,27;5;-4,4824219;;;
3,28;5;-4,4824219;;;
3,28;5;-4,4824219;;;
3,28;5;-4,4824219;;;
3,28;5;-4,4824219;;;
3,28;5;-4,4824219;;;
3,29;5;-4,4824219;;;
3,29;5;-4,4824219;;;
3,29;5;-4,4824219;;;
3,29;5;-4,4824219;;;
3,29;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,3;5;-4,4824219;;;
3,31;5;-4,4824219;;;
3,31;5;-4,4824219;;;
3,31;5;-4,4824219;;;
3,31;5;-4,4824219;;;
3,31;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,32;5;-4,4824219;;;
3,33;5;-4,4824219;;;
3,33;5;-4,4824219;;;
3,33;5;-4,4824219;;;
3,33;5;-4,4824219;;;
3,33;5;-4,4824219;;;
3,34;5;-4,4824219;;;
3,34;5;-4,4824219;;;
3,34;5;-4,4824219;;;
3,34;5;-4,4824219;;;
3,34;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,35;5;-4,4824219;;;
3,36;5;-4,4824219;;;
3,36;5;-4,4824219;;;
3,36;5;-4,4824219;;;
3,36;5;-4,4824219;;;
3,36;5;-4,4824219;;;
3,37;5;-4,4824219;;;
3,37;5;-4,4824219;;;
3,37;5;-4,4824219;;;
3,37;5;-4,4824219;;;
3,37;5;-4,4824219;;;
3,38;5;-4,4824219;;;
3,38;5;-4,4824219;;;
3,38;5;-4,4824219;;;
3,38;5;-4,4824219;;;
3,38;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,39;5;-4,4824219;;;
3,4;5;-4,4824219;;;
3,4;5;-4,4824219;;;
3,4;5;-4,4824219;;;
3,4;5;-4,4824219;;;
3,4;5;-4,4824219;;;
3,41;5;-4,4824219;;;
3,41;5;-4,4824219;;;
3,41;5;-4,4824219;;;
3,41;5;-4,4824219;;;
3,41;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,42;5;-4,4824219;;;
3,43;5;-4,4824219;;;
3,43;5;-4,4824219;;;
3,43;5;-4,4824219;;;
3,43;5;-4,4824219;;;
3,43;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,44;5;-4,4824219;;;
3,45;5;-4,4824219;;;
3,45;5;-4,4824219;;;
3,45;5;-4,4824219;;;
3,45;5;-4,4824219;;;
3,45;5;-4,4824219;;;
3,46;5;-4,4824219;;;
3,46;5;-4,4824219;;;
3,46;5;-4,4824219;;;
3,46;5;-4,4824219;;;
3,46;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,47;5;-4,4824219;;;
3,48;5;-4,4824219;;;
3,48;5;-4,4824219;;;
3,48;5;-4,4824219;;;
3,48;5;-4,4824219;;;
3,48;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,49;5;-4,4824219;;;
3,5;5;-4,4824219;;;
3,5;5;-4,4824219;;;
3,5;5;-4,4824219;;;
3,5;5;-4,4824219;;;
3,5;5;-4,4824219;;;
3,51;5;-4,4824219;;;
3,51;5;-4,4824219;;;
3,51;5;-4,4824219;;;
3,51;5;-4,4824219;;;
3,51;5;-4,4824219;;;
3,52;5;-4,4824219;;;
3,52;5;-4,4824219;;;
3,52;5;-4,4824219;;;
3,52;5;-4,4824219;;;
3,52;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,53;5;-4,4824219;;;
3,54;5;-4,4824219;;;
3,54;5;-4,4824219;;;
3,54;5;-4,4824219;;;
3,54;5;-4,4824219;;;
3,54;5;-4,4824219;;;
3,55;5;-4,4824219;;;
3,55;5;-4,4824219;;;
3,55;5;-4,4824219;;;
3,55;5;-4,4824219;;;
3,55;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,56;5;-4,4824219;;;
3,57;5;-4,4824219;;;
3,57;5;-4,4824219;;;
3,57;5;-4,4824219;;;
3,57;5;-4,4824219;;;
3,57;5;-4,4824219;;;
3,58;5;-4,4824219;;;
3,58;5;-4,4824219;;;
3,58;5;-4,4824219;;;
3,58;5;-4,4824219;;;
3,58;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,59;5;-4,4824219;;;
3,6;5;-4,4824219;;;
3,6;5;-4,4824219;;;
3,6;5;-4,4824219;;;
3,6;5;-4,4824219;;;
3,6;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,61;5;-4,4824219;;;
3,62;5;-4,4824219;;;
3,62;5;-4,4824219;;;
3,62;5;-4,4824219;;;
3,62;5;-4,4824219;;;
3,62;5;-4,4824219;;;
3,63;5;-4,4824219;;;
3,63;5;-4,4824219;;;
3,63;5;-4,4824219;;;
3,63;5;-4,4824219;;;
3,63;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,64;5;-4,4824219;;;
3,65;5;-4,4824219;;;
3,65;5;-4,4824219;;;
3,65;5;-4,4824219;;;
3,65;5;-4,4824219;;;
3,65;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,66;5;-4,4824219;;;
3,67;5;-4,4824219;;;
3,67;5;-4,4824219;;;
3,67;5;-4,4824219;;;
3,67;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,68;5;-4,4824219;;;
3,69;5;-4,4824219;;;
3,69;5;-4,4824219;;;
3,69;5;-4,4824219;;;
3,69;5;-4,4824219;;;
3,69;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,7;5;-4,4824219;;;
3,71;5;-4,4824219;;;
3,71;5;-4,4824219;;;
3,71;5;-4,4824219;;;
3,71;5;-4,4824219;;;
3,71;5;-4,4824219;;;
3,72;5;-4,4824219;;;
3,72;5;-4,4824219;;;
3,72;5;-4,4824219;;;
3,72;5;-4,4824219;;;
3,72;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,73;5;-4,4824219;;;
3,74;5;-4,4824219;;;
3,74;5;-4,4824219;;;
3,74;5;-4,4824219;;;
3,74;5;-4,4824219;;;
3,74;5;-4,4824219;;;
3,75;5;-4,4824219;;;
3,75;5;-4,4824219;;;
3,75;5;-4,4824219;;;
3,75;5;-4,4824219;;;
3,75;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,76;5;-4,4824219;;;
3,77;5;-4,4824219;;;
3,77;5;-4,4824219;;;
3,77;5;-4,4824219;;;
3,77;5;-4,4824219;;;
3,77;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,78;5;-4,4824219;;;
3,79;5;-4,4824219;;;
3,79;5;-4,4824219;;;
3,79;5;-4,4824219;;;
3,79;5;-4,4824219;;;
3,79;5;-4,4824219;;;
3,8;5;-4,4824219;;;
3,8;5;-4,4824219;;;
3,8;5;-4,4824219;;;
3,8;5;-4,4824219;;;
3,8;5;-4,4824219;;;
3,81;5;-4,4824219;;;
3,81;5;-4,4824219;;;
3,81;5;-4,4824219;;;
3,81;5;-4,4824219;;;
3,81;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,82;5;-4,4824219;;;
3,83;5;-4,4824219;;;
3,83;5;-4,4824219;;;
3,83;5;-4,4824219;;;
3,83;5;-4,4824219;;;
3,83;5;-4,4824219;;;
3,84;5;-4,4824219;;;
3,84;5;-4,4824219;;;
3,84;5;-4,4824219;;;
3,84;5;-4,4824219;;;
3,84;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,85;5;-4,4824219;;;
3,86;5;-4,4824219;;;
3,86;5;-4,4824219;;;
3,86;5;-4,4824219;;;
3,86;5;-4,4824219;;;
3,86;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,87;5;-4,4824219;;;
3,88;5;-4,4824219;;;
3,88;5;-4,4824219;;;
3,88;5;-4,4824219;;;
3,88;5;-4,4824219;;;
3,88;5;-4,4824219;;;
3,89;5;-4,4824219;;;
3,89;5;-4,4824219;;;
3,89;5;-4,4824219;;;
3,89;5;-4,4824219;;;
3,89;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,9;5;-4,4824219;;;
3,91;5;-4,4824219;;;
3,91;5;-4,4824219;;;
3,91;5;-4,4824219;;;
3,91;5;-4,4824219;;;
3,91;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,92;5;-4,4824219;;;
3,93;5;-4,4824219;;;
3,93;5;-4,4824219;;;
3,93;5;-4,4824219;;;
3,93;5;-4,4824219;;;
3,93;5;-4,4824219;;;
3,94;5;-4,4824219;;;
3,94;5;-4,4824219;;;
3,94;5;-4,4824219;;;
3,94;5;-4,4824219;;;
3,94;5;-4,4824219;;;
3,95;5;-4,4824219;;;
3,95;5;-4,4824219;;;
3,95;5;-4,4824219;;;
3,95;5;-4,4824219;;;
3,95;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,96;5;-4,4824219;;;
3,97;5;-4,4824219;;;
3,97;5;-4,4824219;;;
3,97;5;-4,4824219;;;
3,97;5;-4,4824219;;;
3,97;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,98;5;-4,4824219;;;
3,99;5;-4,4824219;;;
3,99;5;-4,4824219;;;
3,99;5;-4,4824219;;;
3,99;5;-4,4824219;;;
3,99;5;-4,4824219;;;
4;5;-4,4824219;;;
4;5;-4,4824219;;;
4;5;-4,4824219;;;
4;5;-4,4824219;;;
4;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,01;5;-4,4824219;;;
4,02;5;-4,4824219;;;
4,02;5;-4,4824219;;;
4,02;5;-4,4824219;;;
4,02;5;-4,4824219;;;
4,02;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,03;5;-4,4824219;;;
4,04;5;-4,4824219;;;
4,04;5;-4,4824219;;;
4,04;5;-4,4824219;;;
4,04;5;-4,4824219;;;
4,04;5;-4,4824219;;;
4,05;5;-4,4824219;;;
4,05;5;-4,4824219;;;
4,05;5;-4,4824219;;;
4,05;5;-4,4824219;;;
4,05;5;-4,4824219;;;
4,06;5;-4,4824219;;;
4,06;5;-4,4824219;;;
4,06;5;-4,4824219;;;
4,06;5;-4,4824219;;;
4,06;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,07;5;-4,4824219;;;
4,08;5;-4,4824219;;;
4,08;5;-4,4824219;;;
4,08;5;-4,4824219;;;
4,08;5;-4,4824219;;;
4,08;5;-4,4824219;;;
4,09;5;-4,4824219;;;
4,09;5;-4,4824219;;;
4,09;5;-4,4824219;;;
4,09;5;-4,4824219;;;
4,09;5;-4,4824219;;;
4,1;5;-4,4824219;;;
4,1;5;-4,4824219;;;
4,1;5;-4,4824219;;;
4,1;5;-4,4824219;;;
4,1;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,11;5;-4,4824219;;;
4,12;5;-4,4824219;;;
4,12;5;-4,4824219;;;
4,12;5;-4,4824219;;;
4,12;5;-4,4824219;;;
4,12;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,13;5;-4,4824219;;;
4,14;5;-4,4824219;;;
4,14;5;-4,4824219;;;
4,14;5;-4,4824219;;;
4,14;5;-4,4824219;;;
4,14;5;-4,4824219;;;
4,15;5;-4,4824219;;;
4,15;5;-4,4824219;;;
4,15;5;-4,4824219;;;
4,15;5;-4,4824219;;;
4,15;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,16;5;-4,4824219;;;
4,17;5;-4,4824219;;;
4,17;5;-4,4824219;;;
4,17;5;-4,4824219;;;
4,17;5;-4,4824219;;;
4,17;5;-4,4824219;;;
4,18;5;-4,4824219;;;
4,18;5;-4,4824219;;;
4,18;5;-4,4824219;;;
4,18;5;-4,4824219;;;
4,18;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,19;5;-4,4824219;;;
4,2;5;-4,4824219;;;
4,2;5;-4,4824219;;;
4,2;5;-4,4824219;;;
4,2;5;-4,4824219;;;
4,2;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,21;5;-4,4824219;;;
4,22;5;-4,4824219;;;
4,22;5;-4,4824219;;;
4,22;5;-4,4824219;;;
4,22;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,23;5;-4,4824219;;;
4,24;5;-4,4824219;;;
4,24;5;-4,4824219;;;
4,24;5;-4,4824219;;;
4,24;5;-4,4824219;;;
4,24;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,25;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,26;5;-4,4824219;;;
4,27;5;-4,4824219;;;
4,27;5;-4,4824219;;;
4,27;5;-4,4824219;;;
4,27;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,28;5;-4,4824219;;;
4,29;5;-4,4824219;;;
4,29;5;-4,4824219;;;
4,29;5;-4,4824219;;;
4,29;5;-4,4824219;;;
4,29;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,3;5;-4,4824219;;;
4,31;5;-4,4824219;;;
4,31;5;-4,4824219;;;
4,31;5;-4,4824219;;;
4,31;5;-4,4824219;;;
4,31;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,32;5;-4,4824219;;;
4,33;5;-4,4824219;;;
4,33;5;-4,4824219;;;
4,33;5;-4,4824219;;;
4,33;5;-4,4824219;;;
4,33;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,34;5;-4,4824219;;;
4,35;5;-4,4824219;;;
4,35;5;-4,4824219;;;
4,35;5;-4,4824219;;;
4,35;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,36;5;-4,4824219;;;
4,37;5;-4,4824219;;;
4,37;5;-4,4824219;;;
4,37;5;-4,4824219;;;
4,37;5;-4,4824219;;;
4,37;5;-4,4824219;;;
4,38;5;-4,4824219;;;
4,38;5;-4,4824219;;;
4,38;5;-4,4824219;;;
4,38;5;-4,4824219;;;
4,38;5;-4,4824219;;;
4,39;5;-4,4824219;;;
4,39;5;-4,4824219;;;
4,39;5;-4,4824219;;;
4,39;5;-4,4824219;;;
4,39;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,4;5;-4,4824219;;;
4,41;5;-4,4824219;;;
4,41;5;-4,4824219;;;
4,41;5;-4,4824219;;;
4,41;5;-4,4824219;;;
4,41;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,42;5;-4,4824219;;;
4,43;5;-4,4824219;;;
4,43;5;-4,4824219;;;
4,43;5;-4,4824219;;;
4,43;5;-4,4824219;;;
4,43;5;-4,4824219;;;
4,44;5;-4,4824219;;;
4,44;5;-4,4824219;;;
4,44;5;-4,4824219;;;
4,44;5;-4,4824219;;;
4,44;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,45;5;-4,4824219;;;
4,46;5;-4,4824219;;;
4,46;5;-4,4824219;;;
4,46;5;-4,4824219;;;
4,46;5;-4,4824219;;;
4,46;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,47;5;-4,4824219;;;
4,48;5;-4,4824219;;;
4,48;5;-4,4824219;;;
4,48;5;-4,4824219;;;
4,48;5;-4,4824219;;;
4,48;5;-4,4824219;;;
4,49;5;-4,4824219;;;
4,49;5;-4,4824219;;;
4,49;5;-4,4824219;;;
4,49;5;-4,4824219;;;
4,49;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,5;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,51;5;-4,4824219;;;
4,52;5;-4,4824219;;;
4,52;5;-4,4824219;;;
4,52;5;-4,4824219;;;
4,52;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,53;5;-4,4824219;;;
4,54;5;-4,4824219;;;
4,54;5;-4,4824219;;;
4,54;5;-4,4824219;;;
4,54;5;-4,4824219;;;
4,54;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,55;5;-4,4824219;;;
4,56;5;-4,4824219;;;
4,56;5;-4,4824219;;;
4,56;5;-4,4824219;;;
4,56;5;-4,4824219;;;
4,56;5;-4,4824219;;;
4,57;5;-4,4824219;;;
4,57;5;-4,4824219;;;
4,57;5;-4,4824219;;;
4,57;5;-4,4824219;;;
4,57;5;-4,4824219;;;
4,58;5;-4,4824219;;;
4,58;5;-4,4824219;;;
4,58;5;-4,4824219;;;
4,58;5;-4,4824219;;;
4,58;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,59;5;-4,4824219;;;
4,6;5;-4,4824219;;;
4,6;5;-4,4824219;;;
4,6;5;-4,4824219;;;
4,6;5;-4,4824219;;;
4,6;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,61;5;-4,4824219;;;
4,62;5;-4,4824219;;;
4,62;5;-4,4824219;;;
4,62;5;-4,4824219;;;
4,62;5;-4,4824219;;;
4,62;5;-4,4824219;;;
4,63;5;-4,4824219;;;
4,63;5;-4,4824219;;;
4,63;5;-4,4824219;;;
4,63;5;-4,4824219;;;
4,63;5;-4,4824219;;;
4,64;5;-4,4824219;;;
4,64;5;-4,4824219;;;
4,64;5;-4,4824219;;;
4,64;5;-4,4824219;;;
4,64;5;-4,4824219;;;
